AREACD,No central heating,Mains gas only,Electric only,Oil only,Renewable energy only
E02000057,1.330258891,35.47922814,4.845597837,null,null
E02000232,0.223299452,35.85409502,1.48470458,null,null
E02000423,1.171148329,35.93334792,3.626758437,null,null
E02000589,3.325887375,35.22533952,14.52816111,-0.133966105,null
E02000929,1.18289242,35.19429756,8.745100729,null,0.55636112
E02002023,0.617461144,35.79830024,1.308604629,null,null
E02002067,0.519138088,35.88559359,2.447339184,null,null
E02002220,1.424993469,35.62754764,2.105590268,null,null
E02002389,1.138478274,35.563745,9.824054904,null,null
E02002687,1.427316634,35.71709417,5.745435779,-0.074903417,null
E02002892,0.359301698,35.73396926,1.827445512,null,null
E02003371,0.626621726,35.55056939,1.316738774,0.967974495,null
E02003954,2.521988904,35.72095459,12.98721208,2.640604363,1.197254037
E02004487,0.505605743,35.68996,3.44122495,5.994038983,0.454273749
E02005918,-0.057050091,35.16665811,0.833701528,-0.1161461,null
E02006645,0.796109099,35.86103292,4.813074011,8.902899096,0.560810869
E02006694,0.46085712,35.64958488,8.319941218,1.331118677,null
E02006700,-0.005232969,35.50006022,1.904753261,1.471440018,null
W02000374,0.328880381,35.21484625,0.503065486,null,null
E02000320,1.116455364,35.53491809,2.079261144,null,null
E02002083,0.081099641,35.16289926,1.830781295,null,null
E02002122,0.992342009,35.33345422,1.390154888,null,null
E02002349,0.284921627,35.18510258,5.540194603,null,null
E02002885,1.158855127,35.36263742,7.014105535,null,null
E02002987,0.635667843,35.27272774,3.253415712,0.632960156,-0.306355941
E02002990,0.471229563,35.49104954,8.245672685,0.579652235,null
E02003366,0.365403297,35.35065896,2.653730798,null,0.558347231
E02003374,0.886106633,35.69596578,1.906846971,-0.037059206,null
E02004794,0.707751558,35.72818065,1.632632974,3.634974332,0.109622485
E02004955,0.323811355,35.14080053,1.646302087,null,null
E02006461,-0.11875836,35.82003041,6.945156221,null,-0.142665885
E02006671,0.323545664,35.37337424,8.844726747,0.690625824,-0.07333508
E02006725,-0.146033778,35.98519455,2.081240869,null,null
E02000393,0.264294003,35.87219434,3.017144834,null,null
E02000410,1.292178303,35.45417208,2.733520314,null,null
E02000553,1.198529515,35.03342694,2.719653433,null,null
E02000722,1.764941813,35.6835481,5.875086873,null,null
E02000779,0.666852653,35.79210964,5.574043873,null,null
E02001337,0.624654627,35.17542446,1.743275713,null,null
E02001344,0.802179733,35.25099328,1.077271035,0.4533612,null
E02001821,0.643211536,35.30645437,1.332216216,0.346742952,null
E02001904,2.260739678,35.39686697,2.395137468,null,null
E02002090,0.864446797,35.6283544,0.924332741,null,null
E02002097,0.680823629,35.7715778,3.146830665,4.722198489,-0.031937417
E02003011,0.691338983,35.58752807,2.080502984,0.725088895,null
E02003322,1.462917766,35.7806083,9.417275026,null,null
E02003423,0.849945256,35.76054018,1.070885943,null,null
E02003469,0.225567034,35.90534994,1.244571156,null,null
E02004405,-0.042713376,35.70663647,2.671168313,0.357895815,null
E02004540,0.564209242,35.76766274,2.311545369,0.282272676,null
E02005115,2.079071399,35.46491995,3.783546899,null,null
E02005669,0.222206666,35.22552016,2.042268569,0.521811934,null
E02006039,0.659950709,35.672975,4.231926765,9.980608516,0.3921095
E02006359,0.534298869,34.9674247,3.834163528,0.230522624,0.286266164
W02000207,null,35.54153668,0.147877773,0.916481341,null
E02000096,0.746728748,35.57764752,3.620329793,null,null
E02000404,1.505408362,35.60787354,3.013865578,null,null
E02000451,0.452621432,35.60831116,1.543470918,null,null
E02000731,1.784372708,35.3891627,4.484145385,null,null
E02001137,0.72866832,35.02702461,2.043423268,1.373102606,0.149061648
E02001740,null,35.72754237,1.306351118,null,null
E02002182,0.630675528,35.27943916,3.297639235,null,null
E02002310,0.94535291,35.38567694,3.464936528,null,0.36546241
E02002373,0.92588903,35.3689539,8.77946286,null,null
E02002512,null,35.16855314,0.58986673,null,null
E02002997,1.063716734,35.33410003,8.480502407,0.079705881,0.399139493
E02003041,0.972313731,35.32335232,8.758617854,null,null
E02003061,0.323994479,35.12577622,3.248861438,null,null
E02003321,0.83721444,34.99442392,2.41423831,null,null
E02003617,0.908529703,35.74398384,4.84317169,12.90179915,1.062787471
E02003922,2.518091189,35.67167455,9.406055683,6.028359242,1.361201609
E02003939,1.456232033,35.62062629,9.067653045,2.292935635,0.884266568
E02005081,0.594795301,35.48676535,3.463723373,3.167314967,0.157199001
E02005114,1.015360346,35.22999503,2.205327317,2.067603833,null
E02006668,0.15583302,35.03112272,3.390603216,0.410459615,0.358249171
E02006764,0.587842433,35.7742943,1.879209035,0.179653636,null
E02007014,1.144408566,35.42571458,7.849801329,null,null
W02000315,0.421013444,35.71301479,1.458648683,0.62402435,null
E02000233,0.890317372,34.97047974,1.493581153,null,null
E02000260,0.773245943,35.5757275,4.752778222,null,null
E02000406,0.577387619,35.33185881,2.91124838,null,null
E02000546,1.478222118,35.44639212,11.12125294,null,null
E02000799,0.235650267,35.65353616,2.677718032,null,null
E02001023,-0.255472633,35.27981622,0.768483967,null,-0.140906676
E02001444,0.448574889,34.87696308,0.732617473,1.0034488,null
E02001781,0.783166731,35.38643929,1.187285951,null,null
E02001858,1.634149039,35.65998052,9.795300913,0.328103013,null
E02002128,0.173534378,35.61524316,1.912715096,null,null
E02002151,0.662198363,35.6555539,2.220105721,null,null
E02002216,1.356694091,34.99636155,6.030428587,null,null
E02002553,-0.074088023,35.12467216,2.224914387,null,null
E02002769,0.269937476,35.71585984,0.593645857,2.980668463,0.109846029
E02002806,1.6546133,35.53807365,6.091397534,null,null
E02003029,0.515691129,35.03310177,2.324768238,null,0.443071353
E02003572,1.19580062,35.78699229,4.179477651,null,null
E02003896,1.143299079,35.52660645,4.620951636,0.648329411,null
E02004696,0.343549586,35.66401239,3.078377894,7.984412595,0.671474306
E02005158,0.086963906,35.5528206,1.700725734,2.184662138,0.301714149
E02006436,0.420965252,35.05876905,1.866514326,1.656108988,null
W02000194,-0.283978417,35.66455174,2.128277098,-0.049623731,null
W02000382,0.530492666,35.53764149,1.750277503,null,null
E02001244,-0.05411338,35.18400268,0.775710615,null,null
E02001834,0.828999475,34.71072576,1.194087333,null,null
E02001841,0.718592553,35.00923972,2.067879111,null,null
E02001941,1.081322135,35.03898983,2.554083617,null,null
E02002387,0.829930466,35.48823052,6.411944071,null,null
E02002740,0.775350595,34.93846557,1.331340328,null,null
E02003023,1.013794887,35.46582989,4.749102831,null,0.265847241
E02003069,0.573190481,35.70125534,3.306521691,0.646105046,null
E02003105,-0.221144717,35.36525061,1.820013788,2.294651105,0.396534195
E02003158,1.32857828,35.58925084,5.752927327,null,null
E02003363,0.55427658,34.74064657,6.299737415,0.133197382,0.197784785
E02004001,0.825317007,35.11588796,5.609113118,0.311322572,null
E02004140,0.644107367,35.19479845,6.70984959,0.737635694,0.656680313
E02004648,0.560101226,35.55616542,2.533147351,null,null
E02005698,0.221607015,35.29181163,2.208151258,null,null
E02005726,0.660714732,34.96672532,2.108555681,7.476929722,0.649044413
E02005762,0.231696331,34.71894223,4.288448077,0.422811851,null
E02005801,0.510719961,35.14337039,1.187852945,null,null
E02006155,0.927730121,35.2562653,1.47203029,null,null
E02006608,0.617267718,35.03044825,1.265274624,2.946705841,-0.152086077
E02006674,0.097252224,35.67469715,3.603282587,-0.041283684,0.583428408
W02000294,0.684755196,34.9943518,0.918405144,1.215721502,null
E02000068,1.094688354,34.76418426,12.64978191,null,null
E02000574,2.455480867,34.72279739,12.54743631,0.20722186,null
E02000741,1.35262537,34.65451624,3.505938123,null,null
E02001775,-0.111498173,35.27167301,1.22598446,null,null
E02001962,0.4226291,34.6927316,1.760271656,null,null
E02002170,0.44436708,35.51268731,1.672049016,null,null
E02002508,0.346534953,34.67092455,0.782082161,null,null
E02002984,-0.00602997,35.32619925,1.53980123,null,null
E02003299,0.127488154,35.51440595,1.627597193,1.041238258,null
E02004287,0.549296028,35.31691555,2.0130844,0.727874114,null
E02004600,0.617214799,35.36061121,3.741819623,0.580554962,null
E02004846,0.930846874,35.05807647,3.573013327,null,null
E02005064,0.625862675,34.78368116,1.684808848,2.209673911,-0.318501439
E02005664,0.587049123,35.40524858,3.396042832,-0.007007723,null
E02005759,0.316710765,34.91637809,6.925048038,16.691109,2.14119107
E02005964,0.753255906,35.31509368,4.303482861,5.763007967,0.497486456
E02006011,0.434518681,34.67577938,3.689307452,0.476531314,null
E02006202,0.941266039,35.38931147,2.382180406,16.59610418,0.858682137
E02007116,1.383476106,35.10610645,7.692166015,null,null
W02000140,1.03019748,34.83101022,3.492717736,8.376594479,0.008374727
W02000390,0.539152743,35.44230852,2.877590932,null,null
E02001203,0.676666484,35.48863022,1.503951864,1.578002552,0.067788109
E02002107,0.224124947,35.06193784,0.978225814,null,null
E02002394,2.704747385,35.10924617,8.264912693,null,null
E02002621,1.153928518,35.15557211,1.730547809,null,null
E02002866,0.010625258,35.02986714,3.987494606,7.803321693,0.915204814
E02003318,0.40767697,35.30583072,0.450038487,null,null
E02005007,0.6974948,34.73315404,4.948867515,12.75436888,0.608653828
E02005475,0.046054992,35.40978336,2.892054411,7.557102053,0.796975385
E02005869,0.643330649,35.4633626,1.840175513,null,null
E02005982,0.332946385,34.71258788,2.566278973,0.49051235,0.359064529
E02006370,0.836786467,34.73514272,6.74529124,0.846472449,0.432438758
W02000384,0.362038301,34.87291483,1.400693437,null,null
E02000015,0.735721141,35.06566036,8.30194466,null,null
E02000241,0.725229235,34.64072112,4.038051759,null,null
E02000457,0.385677967,34.60479688,5.049980213,null,null
E02001043,0.884602829,35.07126962,1.774416786,null,null
E02001131,0.195962057,35.34189386,0.491790539,null,null
E02001359,0.519837027,34.58536954,0.912501371,null,null
E02001737,0.454813402,35.43575842,4.870878889,null,null
E02001949,0.5908501,35.41517158,4.470520769,null,null
E02002312,1.586198867,35.37664205,7.033118725,null,0.183277336
E02002367,1.461306147,34.56270955,4.972523498,null,null
E02002771,0.411071513,35.32353897,1.915433699,7.394144088,1.252254052
E02004118,0.26775279,34.79738047,2.657641705,8.361500486,0.790842486
E02004236,0.929504591,34.91198522,2.994570872,0.727354339,null
E02005246,0.917000324,35.15634098,1.476700156,0.535608099,null
E02005531,0.688888315,34.72784415,1.715248606,1.022107419,null
E02005675,0.525671247,34.82807842,2.437401082,null,null
E02005807,0.423304381,35.44001897,1.343006004,4.298858668,0.085491426
E02005948,0.719276694,34.46126396,6.622213897,-0.236917924,0.714532204
E02006302,0.441314276,34.81747753,2.811452189,6.043922036,0.549987128
E02006358,0.265499141,34.6773017,5.603465308,null,-0.032867691
E02006368,-0.231600187,34.51967839,2.269165436,0.35068085,-0.113576553
E02006547,0.671525268,34.65601774,2.68073695,0.977253556,0.559795302
E02006567,1.00689078,35.34416158,3.299777101,8.869579646,0.834989865
E02006794,1.924446203,34.73028558,6.192290567,null,0.013862788
E02006874,0.533282286,35.23970707,7.95811681,15.15377824,2.528749128
E02000348,1.421239009,35.33006631,4.537351276,null,null
E02000449,0.780680281,34.69427203,3.011279459,null,null
E02000652,0.891519887,34.6652373,3.346887397,null,null
E02000738,1.166222239,34.63312898,4.080699419,null,null
E02001648,0.667004059,34.95209289,5.141617545,null,null
E02001772,0.672475326,34.47645341,2.278021862,null,null
E02001779,-0.150173505,35.32959416,1.708937108,null,null
E02001934,0.340028021,35.31435897,1.519421711,null,null
E02002126,0.707036142,34.48676431,6.721655915,null,null
E02002293,1.058276127,34.94472746,1.854971209,null,null
E02002351,0.174547833,34.5525171,1.189554173,-0.103007067,null
E02002361,0.776264257,34.45322216,3.241890374,null,null
E02002524,0.300398778,35.33388789,1.17806848,0.257607005,null
E02002983,0.746807163,34.47702902,1.755334707,null,null
E02003471,0.952685621,34.75661482,3.344996246,null,null
E02004663,0.091677941,34.56283694,5.707673471,1.638064734,-0.080580446
E02004802,0.7057459,34.50618034,3.393759502,null,null
E02005038,0.263868156,34.75476879,1.064071654,0.380636873,null
E02005099,0.682672591,35.10691177,3.434544055,9.917070003,0.724647462
E02005224,0.796192261,35.19162395,4.199743528,0.52312086,null
E02006363,0.231184813,34.87805282,1.768362231,0.513922475,0.459016844
E02000017,1.265873397,34.87231432,5.656501114,null,null
E02001583,0.598030944,35.05149965,1.533523657,null,null
E02002215,0.943506784,35.18275809,8.28323353,null,null
E02003195,0.334328115,34.69151343,1.470372463,null,null
E02003238,0.863466944,34.88124664,3.67011891,-0.312007063,null
E02003959,1.682769558,35.14851804,6.747443715,1.311990172,-0.052686113
E02003976,1.071989089,34.49310585,2.873102144,3.102613703,-0.075295308
E02004929,0.733604952,34.75156035,2.087146196,1.679192702,0.715932537
E02005530,0.643029287,35.23342043,2.017537362,0.760763773,null
E02005721,0.25868215,34.49896598,1.093993969,1.472467893,null
E02006189,-0.175541546,34.34351353,2.279783389,7.577517229,1.237325847
E02007067,-0.100819294,34.5174238,3.925549872,1.8155308,null
W02000093,0.177482643,34.73867696,1.577913401,5.24729243,0.468624007
E02000069,1.370296707,34.26509301,6.594311533,null,0.938476331
E02000944,0.875625043,34.92433463,7.484870582,null,-0.235506242
E02001558,0.037256758,35.1450585,0.375025491,4.688281235,0.251334484
E02002094,0.035199429,34.54380591,3.696772772,null,null
E02002265,1.348444925,34.792389,2.938153521,0.537997464,null
E02002364,1.382694758,34.78134024,6.996149905,null,null
E02002918,-0.030138051,34.94874769,1.660587141,0.529235838,null
E02003599,0.078927388,35.00226018,1.09163078,0.615836439,null
E02004081,0.782878554,35.00839549,0.752365354,1.58380215,-0.165509217
E02004591,-0.05426568,34.30711047,2.963911792,7.951150985,0.769862612
E02004617,0.850556431,34.70997187,5.579460007,15.28372647,0.653932412
E02004638,0.310226204,34.95419007,2.306205033,null,null
E02005228,0.338206481,34.90546227,1.598824468,null,null
E02005598,0.270573711,34.24393362,5.252589948,19.94078449,2.176888381
E02006221,0.811593975,35.06670706,4.351458902,null,null
E02006775,0.825406558,34.75874433,2.19917706,null,null
E02006841,1.318886519,34.83297289,18.74991145,null,0.077783252
E02007090,0.689311282,34.59297179,2.511246681,0.418993457,null
W02000304,0.636076263,35.09222406,1.200809924,0.000630827,null
W02000306,0.793968162,34.91885929,0.977504825,0.807681343,null
E02000370,2.540129546,34.12766722,16.09796712,-0.130661547,0.423358945
E02000808,3.029249802,34.11562381,26.81783032,-0.26425668,0.810199306
E02000975,4.43003477,34.60624878,14.27151212,0.824408301,null
E02001220,0.002173441,34.1598529,2.351219606,null,null
E02001693,0.301979433,34.54136044,2.795812634,null,null
E02002423,1.445107486,34.24558059,2.046615529,null,null
E02002545,0.052142695,34.30456035,0.993796514,null,null
E02002691,0.999284985,34.15633454,3.531654886,11.77509091,1.882310926
E02002704,0.787237829,35.03930469,2.51315036,6.656324898,0.563383139
E02002950,0.819692115,34.77214629,1.238081039,null,null
E02002965,1.492862178,34.90546937,7.357127375,null,null
E02004111,0.589947123,34.62399326,1.029209179,1.894718715,0.387845587
E02004769,0.971966634,34.79704057,2.687289772,null,null
E02005351,1.026348879,34.25645254,1.469234963,null,null
E02006115,0.984583731,35.06961518,6.32242429,7.541144932,0.003104789
E02006426,null,34.90400056,0.769805477,null,null
E02006540,0.929688423,35.08727686,5.184146158,null,null
E02006946,0.515211395,34.23143478,3.033850215,null,null
E02006989,1.49971207,34.71227531,5.834024084,null,null
E02000119,1.376234403,34.43427555,17.48357151,null,0.410022606
E02000259,0.315732145,34.14385225,2.869775312,null,null
E02000736,0.786659968,34.51149504,3.005746023,null,null
E02000820,2.927764979,34.31537845,15.36136559,null,0.63204552
E02000972,3.783883996,35.00602381,18.09513484,0.33564483,0.720492112
E02001866,0.981542448,34.54431378,3.95026114,null,null
E02002049,0.946345482,34.80286054,2.663535889,null,-0.208258522
E02002135,0.535478887,34.89135404,8.245071936,null,0.547071017
E02002764,0.362483612,34.9157146,1.161064665,null,0.614454869
E02003533,0.994417079,34.02313061,3.287766964,null,null
E02003561,1.370558774,34.96377517,13.16043497,null,0.319085986
E02004273,0.861848634,34.29216594,5.247964998,8.204439961,1.097314275
E02004342,0.509506126,34.88501796,1.357559568,null,null
E02004392,0.985922743,34.51881146,5.12467897,11.70087525,0.357283397
E02004397,0.627528632,34.15899317,4.853248607,8.284187801,0.1524827
E02004874,0.94225613,34.43530082,2.057515948,null,null
E02005275,0.12015823,34.59462092,1.437237921,1.152630086,0.531393619
E02006733,0.603178197,35.00674566,2.225600743,1.747246234,0.357532452
E02006855,0.43641716,34.2705425,4.503010951,null,null
E02000049,1.546804066,34.86487337,13.9534331,null,null
E02000782,2.354146802,34.03890259,16.42787472,null,null
E02001219,0.159071835,34.31700634,1.152552701,null,null
