MSOA11CD,07/03/2020,14/03/2020,05/03/2020,28/03/2020,04/04/2020,11/04/2020,18/04/2020,25/04/2020,02/05/2020,09/05/2020,16/05/2020,23/05/2020,30/05/2020,13/06/2020
E02005973,,2,,9,2,2,1.66,,,,,,,
E02005974,,2,,9,2,2,1.66,,,,,,,
E02005975,,2,2,2,2,2,,,,,,,,
E02005976,,2,,9,2,2,1.66,,,,,,,
E02005977,,2,2,2,2,2,1.66,,5.92,,,,,
E02005978,1,2,2,2,2,2,,,,,,,,
E02005979,1,2,2,2,2,2,,,,,,,,
E02005980,1,2,2,2,2,2,,,,,,,,
E02005981,1,2,2,2,2,2,,,,,,,,
E02005982,1,2,2,2,2,2,,,,,,,,
E02005983,1,2,2,2,2,2,,,,,,,,
E02005984,,2,2,2,2,2,,,,,,,,
E02005985,,2,2,2,2,2,,,,,,,,
E02005986,,2,2,2,2,2,1.57,,,,,,,
E02005987,,2,2,2,2,2,,,,,,,,
E02005988,,2,2,2,2,2,,,,,,,,
E02005991,,2,2,2,2,2,,,,,,,,
E02005992,,2,2,2,2,2,,,,,,,,
E02005993,1,,2,2,2,2,1.57,5,,,,,,
E02005994,1,2,2,2,2,2,1.57,,,,,,,
E02005995,,2,2,2,2,2,1.57,,,,,,,
E02005996,1,2,2,2,2,2,,,,,,,,
E02005997,1,2,2,2,2,2,1.57,,,,,,,
E02005998,1,2,2,2,2,2,,,,,,,,
E02005999,,2,2,2,2,2,1.57,,,,,,,
E02006000,1,2,2,2,2,2,1.57,,,,,,,
E02006001,,2,2,2,2,2,1.57,,,,,,,
E02006002,,2,2,2,2,2,1.57,,,,,,,
E02006003,1,2,2,2,2,2,,,,,,,,
E02006004,,2,2,2,2,2,1.57,,,,,,,
E02006005,,2,2,2,2,2,1.57,,,,,,,
E02006006,,2,2,2,2,2,1.57,,,,,,,
E02006007,,2,2,2,2,2,1.57,,,,,,,
E02006008,,4,,,,,,,,,,,,
E02006009,,4,,,,,,,,,,,,
E02006010,,4,,,,,1.53,,,,,,,
E02006011,,,2,,,,1.53,,,,,,,
E02006012,,,2,,,,,,,,,,,
E02006013,,4,2,,,,,,,,,,,
E02006014,,,2,2,,,,,,,,,,
E02006015,,4,,,6,4,1.47,1.5,,,,,,
E02006016,,4,,,6,4,1.47,1.5,,,,,,
E02006017,,,,,,,1.47,1.5,2.38,12,,,,
E02006018,,4,,,,4,1.47,1.5,,,,,,
E02006019,,4,,,,,1.47,1.5,2.38,12,,,,
E02006020,,4,,,,4,1.47,1.5,,,,,,
E0200605,,,,,,,1.47,1.5,2.38,12,,,,
E0200603,,4,,,,,1.47,1.5,2.38,12,,,,
E02006023,,,,,,,1.47,,,,,,,
E02006024,,,,,,,1.47,,,,,,,
E0200604,,,,,,,1.47,,2.38,12,,,,
E02006028,,,,,,,1.53,,129,12,,,,
E0200606,,,,,,,1.47,,129,12,,,,
E02006030,,,,,,,1.47,,129,12,,,,
E02006031,,,,,,,1.47,,129,12,,,,
E02006032,,,,,,,1.47,,,,,,,
E02006033,,,,,,,1.53,,129,,,,,
E02006034,,,,,,,1.53,,129,,,,,
E02006035,,,,,,,1.53,,,,,,,
E02006036,,,,,,,1.53,,129,,,,,
E02006037,,,,,,,1.53,,129,,,,,
E02006038,,,,,,,1.53,,,,,,,
E02006039,,,2,,,,1.53,,,,,,,
E02006040,,,2,,,,1.53,,,,,,,
E02006041,,,2,,,,1.53,,,,,,,
E02006042,,,2,,,,1.53,,,,,,,
E02006043,,,2,2,,,1.53,,,,,,,
E02006044,,,2,2,,,1.53,,,,,,,
E02006045,,,2,2,,,1.53,,,,,,,
E02006046,,,2,2,,,1.53,,,,,,,
E02006047,,,2,2,,,,,,,,,,
E02006048,,,2,2,,,,,,,,,,
E02006049,,,2,2,,,,,,,,,,
E02006050,,,2,2,,,,,,,,,,
E02006051,,,2,2,,,,,,,,,,
E02006052,,,2,2,,,,,,,,,,
E02006053,,,2,2,,,,,,,,,,
E02006054,,,2,2,,,,,,,,,,
E02006055,,,2,2,,,,,,,,,,
E02006056,,,2,2,,,,,,,,,,
E02006057,,,2,2,,,,,,,,,,
E02006058,,,2,2,,,,,,,,,,
E02006059,,,2,2,,,,,,,,,,
E02006060,,,2,2,,,,,,,,,,
E02006061,,,2,2,,,,,,,,,,
E02006062,,,2,2,,,,,,,,,,
E02006063,,,2,2,,,,,,,,,,
E02006064,,,2,2,,,,,,,,,,
E02006065,,,2,2,,,,,,,,,,
E02006066,,,2,2,,,,,,,,,,
E02006067,,,2,2,,,,,,,,,,
E02006068,,,2,2,,,,,,,,,,
E02006013,,,2,2,,,,,,,,,,
E02006070,,,2,2,,,,,,,,,,
E02006071,,,2,2,,,,,,,,,,
E02006072,,,2,2,,,,,,,,,,
E02006073,,,2,2,,,,,,,,,,
E02006074,,,2,2,,,,,,,,,,
E02006075,,,2,2,,,,,,,,,,
E02006076,,,2,2,,,,,,,,,,
E02006077,,,2,2,,,,,,,,,,
E02006078,,,2,2,,,,,,,,,,
E02006079,,,2,2,,,,,,,,,,
E02006080,,,2,2,,,,,,,,,,
E02006081,,,2,2,,,,,,,,,,
E02006082,,,2,2,,,,,,,,,,
E02006083,,,2,2,,,,,,,,,,
E02006084,,,2,2,,,,,,,,,,
E02006085,,,2,2,,,,,,,,,,
E02006086,,,2,2,,,,,,,,,,
E02006087,,,2,2,,,,,,,,,,
E02006088,,,2,2,,,,,,,,,,
E02006089,,,2,2,,,,,,,,,,
E02006090,,,2,2,,,,,,,,,,
E02006091,,,2,2,,,,,,,,,,
E02006092,,,2,2,,,,,,,,,,
E02006093,,,2,2,,,,,,,,,,
E02006094,,,2,2,,,,,,,,,,
E02006095,,,2,2,,,,,,,,,,
E02006096,,,2,2,,,,,,,,,,
E02006097,,,2,2,,,,,,,,,,
E02006098,,,2,2,,,,,,,,,,
E02006099,,,2,2,,,,,,,,,,
E02006100,,,2,2,,,,,,,,,,
E02006101,,,2,2,,,,,,,,,,
E02006102,,,2,2,,,,,,,,,,
E02006103,,,2,2,,,,,,,,,,
E02006104,,,2,2,,,,,,,,,,
E02006105,,,2,2,,,,,,,,,,
E02006106,,,2,2,,,,,,,,,,
E02006107,,,2,2,,,,,,,,,,
E02006108,,,2,2,,,,,,,,,,
E02006109,,,2,2,,,,,,,,,,
E02006110,,,2,2,,,,,,,,,,
E02006111,,,2,2,,,,,,,,,,
E02006112,,,2,2,,,,,,,,,,
E02006113,,,2,2,,,,,,,,,,
E02006114,,,2,2,,,,,,,,,,
E02006115,,,2,2,,,,,,,,,,
E02006116,,,2,2,,,,,,,,,,
E02006117,,,2,2,,,,,,,,,,
E02006118,,4,4,4,,4,,,,,,,,
E02006119,,4,4,4,,4,1.54,,,,,,,
E02006120,,4,4,4,,4,1.54,,,,,,,
E0200615,,4,4,4,,4,,,,,,,,
E0200613,,4,4,4,,4,,,,,,,,
E02006123,,4,4,4,,4,,,,,,,,
E02006124,,4,4,4,,4,,,,,,,,
E02006125,,4,4,4,,4,,,,,,,,
E0200614,,4,4,4,,4,,,,,,,,
E02006127,,4,4,4,,4,,,,,,,,
E02006128,,4,4,4,,4,,,,,,,,
E0200616,,4,4,4,,4,,,,,,,,
E02006130,,4,4,4,,4,,,,,,,,
E02006131,,4,4,4,4,4,1.47,2.89,,,,,,
E02006132,,4,4,4,4,4,1.47,,,,,,,
E02006133,,4,4,4,4,4,1.47,,,,,,,
E02006134,,4,4,4,4,4,1.27,,,,,,,
E02006135,,4,4,4,4,4,1.27,,,,,,,
E02006136,,4,4,4,4,4,1.54,,,,,,,
E02006137,,4,4,4,4,4,1.27,,,,,,,
E02006138,,4,4,4,4,4,1.27,,,,,,,
E02006139,,4,4,4,4,4,1.27,,,,,,,
E02006140,,4,4,4,4,4,1.27,,,,,,,
E02006141,,4,4,4,4,4,1.27,,,,,,,
E02006142,,4,4,4,4,4,1.27,,,,,,,
E02006143,,4,4,4,4,4,1.27,,,,,,,
E02006144,,4,4,4,4,4,1.27,,,,,,,
E02006145,,4,4,4,4,4,1.27,,,,,,,
E02006146,,4,4,4,8,4,1.54,,,,,,,
E02006147,,4,4,4,8,4,1.27,,,,,,,
E02006148,,4,4,4,,4,,,,,,,,
E02006149,,4,4,4,8,4,1.54,,,,,,,
E02006150,,4,4,4,8,4,1.54,,,,,,,
E02006151,,4,4,4,,4,,,,,,,,
E02006152,,4,4,4,,4,,,,,,,,
E02006153,,4,4,4,8,4,1.27,,,,,,,
E02006154,,4,4,4,,4,,,,,,,,
E02006155,,4,4,4,,4,,,,,,,,
E02006156,,4,4,4,,,,,,,,,,
E02006157,,4,4,4,,,1.27,,,,,,,
E02006158,,4,,4,6,4,1.47,1.5,1.51,,,,,
E02006159,,4,,4,6,4,1.47,1.5,1.5,,,,,
E02006160,,4,,,6,4,1.47,1.5,1.5,,,,,
E02006161,,4,,4,6,4,1.47,1.5,1.51,,,,,
E02006162,,4,,,6,4,1.47,1.5,1.5,,,,,
E02006163,,4,4,4,6,4,1.47,1.5,,,,,,
E02006164,,4,,4,6,4,1.47,1.5,1.51,,,,,
E02006165,,4,4,4,6,4,1.47,1.5,,,,,,
E02006166,,4,4,4,,4,1.47,1.5,,,,,,
E02006167,,4,4,4,6,4,1.47,1.5,,,,,,
E02006168,,4,4,4,,4,1.47,1.5,,,,,,
E02006113,,4,,,6,4,1.47,1.5,,,,,,
E02006170,,4,,,6,4,1.47,1.5,,,,,,
E02006171,,4,4,4,,4,1.47,1.5,,,,,,
E02006172,,4,4,4,,4,1.47,1.5,,,,,,
E02006173,,4,,,,4,1.47,1.5,,,,,,
E02006174,,4,4,4,,4,,,,,,,,
E02006175,,4,4,4,,4,,,,,,,,
E02006176,,4,4,,,4,,,,,,,,
E02006177,,4,4,4,,4,,,,,,,,
E02006178,,4,4,4,,4,,,,,,,,
E02006179,,4,4,4,,4,,,,,,,,
E02006180,,4,4,4,,,,,,,,,,
E02006181,,4,,,,,,,,,,,,
E02006182,,4,,,,,,,,,,,,
E02006183,,4,,,,,,,,,,,,
E02006184,,4,,,,,,,,,,,,
E02006185,,4,,,,,,,,,,,,
E02006186,,4,,,,,,,,,,,,
E02006187,,,2,2,,,,,,,,,,
E02006188,,4,4,4,,4,1.47,1.5,,,,,,
E02006189,,4,4,4,,4,1.47,1.5,,,,,,
E02006190,,4,4,4,,4,1.47,1.5,,,,,,
E02006191,,4,4,4,,4,1.47,1.5,,,,,,
E02006192,,4,4,4,,4,1.47,1.5,,,,,,
E02006193,,4,4,4,,4,1.47,,,,,,,
E02006194,,4,4,4,,4,1.47,,,,,,,
E02006195,,4,4,4,,4,1.47,,,,,,,
E02006196,,4,4,4,,4,1.47,,,,,,,
E02006197,,4,4,4,,4,1.47,,,,,,,
E02006198,,4,4,4,,4,1.47,,,,,,,
E02006199,,4,4,4,,4,1.47,,,,,,,
E02006200,,4,4,4,,4,1.47,,,,,,,
E02006201,,4,4,4,,4,1.47,,,,,,,
E02006202,,4,4,,,4,1.47,1.5,,,,,,
E02006203,,4,4,4,,4,1.47,,,,,,,
E02006204,,4,4,4,4,4,1.47,1.5,,,,,,
E02006205,,4,4,4,6,4,1.47,1.5,,,,,,
E02006206,,4,4,4,6,4,1.47,1.5,1.51,,,,,
E02006207,,4,4,4,6,4,1.47,1.5,1.51,,,,,
E02006208,,4,4,4,4,4,1.47,1.5,,,,,,
E02006209,,4,4,4,4,4,1.47,1.5,,,,,,
E0200650,,4,4,4,4,4,1.47,1.93,,,,,,
E0200651,,4,4,4,,4,1.47,1.5,,,,,,
E0200652,,4,4,4,8,4,1.47,1.5,2.67,,,,,
E0200653,,4,4,4,4,4,1.47,,,,,,,
E0200654,,4,4,4,4,4,1.47,,,,,,,
E0200655,,4,4,4,8,4,1.47,1.5,,,,,,
E0200656,,4,4,4,4,4,1.47,,,,,,,
E0200657,,4,4,4,8,,1.27,,,,,,,
E0200658,,4,4,4,8,,1.27,,,,,,,
E0200659,,4,4,4,8,,1.27,,,,,,,
E0200630,,4,4,4,8,,1.27,,,,,,,
E0200631,,4,4,4,8,,1.27,,,,,,,
E0200632,,4,4,4,8,,1.27,,,,,,,
E0200633,,4,4,4,8,,1.27,,,,,,,
E0200634,,4,4,4,8,,1.27,,,,,,,
E0200635,,4,4,4,8,,1.27,,,,,,,
E0200636,,4,4,4,8,,1.27,,,,,,,
E0200637,,,,,1,1,1.53,,,,,,,
E0200638,,1,,,1,1,,,,,,,,
E0200639,,1,,,1,1,,,,,,,,
E02006230,,,,,1,1,1.53,,,,,,,
E02006231,,,,,1,1,1.53,,,,,,,
E02006232,,,,,1,1,,,,,,,,
E02006233,,,,,1,1,,,,,,,,
E02006234,,,,,1,1,,,,,,,,
E02006235,,,,,1,1,1.53,,,,,,,
E02006236,,,,,1,1,1.53,,,,,,,
E02006237,,,,,1,1,1.53,,,,,,,
E02006238,,1,,,1,1,,,,,,,,
E02006239,,1,,,1,1,,,,,,,,
E02006240,,1,,,1,1,,,,,,,,
E02006241,,1,,,1,1,,,,,,,,
E02006242,,1,,,1,1,,,,,,,,
E02006243,,1,,,1,1,,,,,,,,
E02006245,,,,,1,1,1.53,,,,,,,
E02006246,,,,,1,1,1.53,,,,,,,
E02006247,,,,,1,1,1.53,,,,,,,
E02006248,,,,,1,1,1.53,,,,,,,
E02006249,,,,,1,1,1.53,,,,,,,
E02006250,,,,,1,1,1.53,,,,,,,
E02006251,,,,,1,1,1.53,,,,,,,
E02006252,,,,,1,1,1.53,,,,,,,
E02006253,,,,,1,1,1.53,,,,,,,
E02006254,,,,,1,1,1.53,,,,,,,
E02006255,,,,,1,1,1.53,,,,,,,
E02006256,,,,,1,1,1.53,,,,,,,
E02006257,,,,,1,1,1.53,,,,,,,
E02006258,,,,,1,1,1.53,,,,,,,
E02006259,,,,,1,1,1.53,,,,,,,
E0200640,,,,,1,1,1.53,,,,,,,
E0200641,,,,,1,1,1.53,,,,,,,
E0200642,,,,,1,1,1.53,,,,,,,
E0200643,,,,,1,1,1.53,,,,,,,
E0200644,,1,,,1,1,1.53,,,,,,,
E0200645,,,,,1,1,1.53,,,,,,,
E0200646,,,,,1,1,1.53,,,,,,,
E0200647,,,,,1,1,1.53,,,,,,,
E0200648,,,,,1,1,1.53,,,,,,,
E0200653,,,,,1,1,1.53,,,,,,,
E02006270,,,,,1,1,1.53,,,,,,,
E02006271,,,,,1,1,1.53,,,,,,,
E02006272,,,,,1,1,1.53,,,,,,,
E02006273,,1,,,1,1,1.53,,,,,,,
E02006274,,1,,,1,1,1.53,,,,,,,
E02006275,,1,,,1,1,,,,,,,,
E02006276,,1,,,1,1,1.53,,,,,,,
E02006277,,1,,,1,1,1.53,,,,,,,
E02006278,,1,,,1,1,,,,,,,,
E02006279,,1,,,1,1,,,,,,,,
E02006280,,1,,,1,1,,,,,,,,
E02006281,,1,,,1,1,,,,,,,,
E02006282,,1,,,1,1,,,,,,,,
E02006283,,1,,,1,1,,,,,,,,
E02006284,,1,,,1,1,,,,,,,,
E02006285,,1,,7,1,1,,,,,,,,
E02006286,,1,,,1,1,,,,,,,,
E02006287,,,,,1,1,1.53,,,,,,,
E02006288,,,,,1,1,1.53,,,,,,,
E02006289,,,,,1,1,1.53,,,,,,,
E0200660,,,,,1,1,1.53,,,,,,,
E0200661,,,,,1,1,1.53,,,,,,,
E0200662,,,,,1,1,1.53,,,,,,,
E0200663,,,,,1,1,1.53,,,,,,,
E0200664,,,,,1,1,1.53,,,,,,,
E0200665,,,,,1,1,1.53,,,,,,,
E0200666,,,,,1,1,1.53,,,,,,,
E0200667,,,,,1,1,1.53,,,,,,,
E0200668,,,,,1,1,1.53,,,,,,,
E0200669,,,,,1,1,1.53,,,,,,,
E02006300,,,,,1,1,1.53,,,,,,,
E02006301,,,,,1,1,1.53,,,,,,,
E02006302,,,,,,1,1.53,,,,,,,
E02006303,,,,,,1,1.53,,,,,,,
E02006304,,,,,1,1,1.53,,,,,,,
E02006305,,,,,1,1,1.53,,,,,,,
E02006306,,,,,1,1,1.53,,,,,,,
E02006307,,,,,1,1,1.53,,,,,,,
E02006308,,,,,1,1,1.53,,,,,,,
E02006309,,,,,1,1,1.53,,,,,,,
E02006310,,,,,1,1,1.53,,,,,,,
E02006311,,,,,1,1,1.53,,,,,,,
E02006312,,,,,1,1,1.53,,,,,,,
E02006313,,,,,1,1,1.53,,,,,,,
E02006314,,,,,1,1,1.53,,,,,,,
E02006315,,,,,1,1,1.53,,,,,,,
E02006316,,,,,1,1,1.53,,,,,,,
E02006317,,,6,7,5,,,,,,,,,
E02006318,,,6,7,5,,,,,,,,,
E02006319,,,6,7,5,,,,,,,,,
E02006320,,,6,7,5,,,,,,,,,
E0200635,,,6,7,5,,,,,,,,,
E0200633,,,6,7,5,,,,,,,,,
E02006323,,2,6,7,5,,,,,,,,,
E02006324,,,6,7,5,,,,,,,,,
E02006325,,,6,7,5,,,,,,,,,
E0200634,,,6,7,5,,,,,,,,,
E02006327,,2,6,6,5,,,,,,,,,
E02006328,,2,6,6,5,,,,,,,,,
E0200636,,,6,7,5,,,,,,,,,
E02006330,,,6,7,5,,,,,,,,,
E02006331,,,6,7,5,,,,,,,,,
E02006332,,2,6,6,5,,,,,,,,,
E02006333,,,6,7,5,7,,,,,,,,
E02006334,,,6,7,5,7,,,,,,,,
E02006335,,,5,7,5,,,,,,,,,
E02006336,,,5,7,5,,,,,,,,,
E02006337,,,5,7,5,,,,,,,,,
E02006338,,,5,7,5,,,,,,,,,
E02006339,,,5,7,5,,,,,,,,,
E02006341,,,5,7,5,7,,,,,,,,
E02006342,,,5,7,5,7,,,,,,,,
E02006343,,,6,7,5,7,,,,,,,,
E02006344,,2,,6,5,7,1.67,,,,,,,
E02006345,,2,,9,5,7,1.67,,,,,,,
E02006346,,2,,7,5,7,,,,,,,,
E02006347,,2,,9,5,7,1.67,,,,,,,
E02006348,,2,,,5,7,1.67,,,,,,,
E02006349,,2,,,5,7,1.67,,,,,,,
E02006350,,2,,,5,7,1.67,,,,,,,
E02006351,,2,,6,5,7,1.67,,,,,,,
E02006352,,2,,,5,7,1.67,,,,,,,
E02006353,,2,,9,5,7,1.67,,,,,,,
E02006354,,2,,6,5,7,1.67,,,,,,,
E02006355,,2,,,5,7,1.67,,,,,,,
E02006356,,2,,6,5,7,1.67,,,,,,,
E02006357,,2,,9,5,7,1.67,,,,,,,
E02006358,,2,,,5,7,1.67,,,,,,,
E02006359,,2,,6,5,7,1.67,,,,,,,
E02006360,,2,,6,5,7,1.67,,,,,,,
E02006361,,2,,7,5,7,1.67,,,,,,,
E02006362,,,6,7,5,7,,,,,,,,
E02006363,,,6,7,5,7,,,,,,,,
E02006364,,,6,7,5,7,,,,,,,,
E02006365,,,6,7,5,7,,,,,,,,
E02006366,,,6,7,5,7,,,,,,,,
E02006367,,,,7,5,7,,,,,,,,
E02006368,,,,7,5,7,,,,,,,,
E02006313,,,,7,5,7,5,,,,,,,
E02006370,,,,7,5,7,,,,,,,,
E02006371,,,,7,5,7,,,,,,,,
E02006372,,,,7,5,7,5,,,,,,,
E02006373,,,,7,5,7,5,,,,,,,
E02006374,,,,7,5,7,5,,,,,,,
E02006375,,,5,7,5,7,,,,,,,,
E02006376,,,5,7,5,7,,,,,,,,
E02006377,,,5,7,5,7,,,,,,,,
E02006378,,,5,7,5,7,,,,,,,,
E02006379,,,5,7,5,7,,,,,,,,
E02006380,,,,7,5,7,,,,,,,,
E02006381,,,5,7,5,7,,,,,,,,
E02006382,,,5,7,5,7,5,,,,,,,
E02006383,,,,7,5,7,5,,,,,,,
E02006384,,,,7,5,7,5,,,,,,,
E02006385,,,,7,5,7,5,,,,,,,
E02006386,,,,7,5,7,5,,,,,,,
E02006387,,,,7,5,7,5,,,,,,,
E02006388,,,,7,5,7,5,,,,,,,
E02006389,,,,7,5,7,5,,,,,,,
E02006390,,,,7,5,7,5,,,,,,,
E02006391,,,,7,5,7,5,,,,,,,
E02006392,,,,7,5,7,5,,,,,,,
E02006393,,2,,9,,,,,,,,,,
E02006394,,2,,9,2,,,,,,,,,
E02006395,,2,,,7,,,,,,,,,
E02006396,,2,,,5,,,,,,,,,
E02006397,,2,,9,5,,,,,,,,,
E02006398,,2,6,,5,,,,,,,,,
E02006399,,2,,,5,,,,,,,,,
E02006400,,2,,,5,,,,,,,,,
E02006401,,2,,,5,,,,,,,,,
E02006402,,2,,,5,,,,,,,,,
E02006403,,2,6,,,,,,,,,,,
E02006404,,2,6,,,,,,,,,,,
E02006405,,2,6,,5,,,,,,,,,
E02006406,,2,6,,5,,,,,,,,,
E02006407,,2,6,,5,,,,,,,,,
E02006408,,2,6,,5,,,,,,,,,
E02006409,,2,6,,5,,,,,,,,,
E02006410,,2,6,,5,,,,,,,,,
E02006411,,2,6,,5,,,,,,,,,
E02006412,,,6,,5,,,,,,,,,
E02006413,,2,6,,5,,,,,,,,,
E02006414,,2,6,,5,,,,,,,,,
E02006415,,2,6,,5,,,,,,,,,
E02006416,,2,,9,2,,1.68,,,,,,,
E02006417,,2,,9,2,2,1.68,,,,,,,
E02006418,,2,,9,2,,1.68,,,,,,,
E02006419,,2,,9,2,2,1.68,,,,,,,
E02006420,,2,,9,2,2,1.68,,,,,,,
E0200645,,2,,9,5,,1.68,,,,,,,
E0200643,,2,,9,2,,1.68,,,,,,,
E02006423,,2,,9,2,2,1.68,,,,,,,
E02006424,,2,,9,2,,1.68,,,,,,,
E02006425,,2,,9,2,,1.68,,,,,,,
E0200644,,2,,9,2,,,,,,,,,
E02006427,,2,,9,7,7,1.67,,,,,,,
E0200646,,,5,10,5,,,,,,,,,
E02006430,,,5,10,5,7,5,,,,,,,
E02006431,,,5,10,5,7,5,,,,,,,
E02006432,,,5,10,5,7,5,,,,,,,
E02006433,,,,5,5,7,5,3.03,,,,,,
E02006434,,,,5,5,7,5,3.03,,,,,,
E02006435,,,,10,5,7,5,,,,,,,
E02006436,,,,10,5,7,5,,,,,,,
E02006437,,,,10,5,7,5,,,,,,,
E02006438,,,,7,5,7,5,,,,,,,
E02006439,,2,,9,,7,1.67,,,,,,,
E02006440,,2,,9,,7,1.67,,,,,,,
E02006441,,2,,9,,7,1.67,,,,,,,
E02006442,,2,,9,,7,1.67,,,,,,,
E02006443,,2,,,5,7,1.67,,,,,,,
E02006444,,2,,9,,7,1.67,,,,,,,
E02006445,,2,,,5,7,1.67,,,,,,,
E02006446,,2,,6,5,7,1.67,,,,,,,
E02006447,,2,,9,,7,1.67,,,,,,,
E02006448,,2,,,5,7,1.67,,,,,,,
E02006449,,2,,,5,7,1.67,,,,,,,
E02006450,,2,,,5,7,1.67,,,,,,,
E02006451,,2,,6,5,7,1.67,,,,,,,
E02006453,,2,,6,5,7,1.67,,,,,,,
E02006454,,2,,,5,7,1.67,,,,,,,
E02006455,,2,,,5,7,1.67,3.34,,,,,,
E02006456,,2,,6,5,7,,,,,,,,
E02006457,,2,,,5,7,,,,,,,,
E02006458,,2,,,5,7,,,,,,,,
E02006459,,2,,,5,7,,,,,,,,
E02006460,,2,,,5,7,,,,,,,,
E02006461,,2,,,5,7,,,,,,,,
E02006462,,2,,9,5,7,1.67,,,,,,,
E02006463,,2,,,5,7,1.67,,,,,,,
E02006464,,2,,,5,7,1.67,,,,,,,
E02006465,,2,,,5,7,1.67,,,,,,,
E02006466,,2,,,5,7,1.67,,,,,,,
E02006467,,2,,9,5,7,1.67,,,,,,,
E02006468,,4,4,4,8,,1.27,,,,,,,
E02006413,,4,4,4,8,,1.27,,,,,,,
E02006470,,4,4,4,8,,1.27,,,,,,,
E02006471,,4,4,4,,,1.27,,,,,,,
E02006472,,,4,4,8,,1.27,,,,,,,
E02006473,,,4,4,,,1.27,,,,,,,
E02006474,,,4,4,,,1.27,,,,,,,
E02006475,1,,4,4,8,,1.27,,,,,,,
E02006476,,,4,4,,,1.27,,,,,,,
E02006477,1,,4,4,8,,1.27,,,,,,,
E02006478,,,4,4,,,1.27,,,,,,,
E02006479,1,,4,4,,,1.27,,,,,,,
E02006480,1,,4,4,,,1.27,,,,,,,
E02006481,,,4,4,,,1.27,,,,,,,
E02006482,1,,4,4,,,1.27,,,,,,,
E02006483,1,,4,4,,,1.27,4.3,,,,,,
E02006484,1,,4,4,,,1.27,,,,,,,
E02006485,1,,4,4,,,1.27,,,,,,,
E02006486,1,,4,4,,,1.27,,,,,,,
E02006487,1,,4,4,,,1.27,,,,,,,
E02006488,1,,4,4,,,1.27,,,,,,,
E02006489,1,,4,4,,,1.27,,,,,,,
E02006490,1,,4,4,,,1.27,,,,,,,
E02006492,1,,4,4,2,2,1.27,,,,,,,
E02006493,1,,,,2,2,1.27,,,,,,,
E02006494,1,,,,2,2,1.27,,,,,,,
E02006495,1,,,,2,2,1.27,,,,,,,
E02006496,1,,,,2,2,1.27,,,,,,,
E02006497,1,,,,2,2,1.27,,,,,,,
E02006498,1,,,,2,2,1.27,,,,,,,
E02006499,1,,,,2,2,1.27,,,,,,,
E02006500,1,,,,2,2,1.27,,,,,,,
E02006501,1,,,,2,2,1.27,,,,,,,
E02006502,1,,,,2,2,1.27,,,,,,,
E02006503,1,,,9,2,2,1.27,,,,,,,
E02006504,,,2,2,2,2,1.57,,,,,,,
E02006505,,,2,2,2,2,1.57,,,,,,,
E02006506,,,2,2,2,2,1.57,,,,,,,
E02006507,1,,,2,2,2,1.27,,,,,,,
E02006508,1,,,2,2,2,,,,,,,,
E02006509,,,2,2,2,2,1.57,,,,,,,
E02006510,,,2,2,2,2,1.57,,,,,,,
E02006511,1,,2,2,2,2,1.57,,,,,,,
E02006512,,,2,2,2,2,1.57,,,,,,,
E02006513,1,,2,2,2,2,1.57,,,,,,,
E02006514,,,2,2,2,2,1.57,,,,,,,
E02006515,,,2,2,2,2,1.57,,,,,,,
E02006516,1,,2,2,2,2,1.57,,,,,,,
E02006517,1,,2,2,2,2,1.57,,,,,,,
E02006518,1,,2,2,2,2,1.57,,,,,,,
E02006519,1,,,2,2,2,1.27,,,,,,,
E02006520,1,,,2,2,2,1.27,,,,,,,
E0200655,1,,,2,2,2,1.27,,,,,,,
E0200653,,,,2,2,2,,,,,,,,
E02006523,1,,,2,2,2,1.27,,,,,,,
E02006524,1,,,2,2,2,1.27,,,,,,,
E02006525,1,,,2,2,2,1.27,,,,,,,
E0200654,1,,,2,2,2,,,,,,,,
E02006527,1,,,2,2,2,,,,,,,,
E02006528,1,,,2,2,2,,,,,,,,
E0200656,1,,,2,2,2,,,,,,,,
E02006530,1,,,2,2,2,,,,,,,,
E02006531,1,,,2,2,2,,,,,,,,
E02006532,1,,,2,2,2,1.57,,,,,,,
E02006533,1,,,2,2,2,,,,,,,,
E02006534,,,,6,5,7,,,,,,,,
E02006535,,,,6,5,7,,,,,,,,
E02006536,,,,6,5,7,,,,,,,,
E02006537,,,,6,5,7,,,,,,,,
E02006538,,,,6,5,7,,,,,,,,
E02006539,,,,6,5,7,,,,,,,,
E02006540,,,,6,5,7,,,,,,,,
E02006541,,,,6,5,7,,,,,,,,
E02006542,,,,,5,7,,,,,,,,
E02006543,,,,,5,7,,,,,,,,
E02006544,,,,,,7,,,,,,,,
E02006545,,,,,,7,,,,,,,,
E02006546,,,,,5,7,,,,,,,,
E02006547,,,,,,7,,,,,,,,
E02006548,,,,,5,7,,,,,,,,
E02006549,,,,,5,7,,,,,,,,
E02006550,,,,,,7,,,,,,,,
E02006551,,,,,5,7,,,,,,,,
E02006552,,,,,,7,,,,,,,,
E02006553,,,,,,7,,,,,,,,
E02006554,,,,,,7,,,,,,,,
E02006555,,,,,,7,,,,,,,,
E02006556,,,,,,7,,,,,,,,
E02006557,,,,,,7,,,,,,,,
E02006558,,,,,,7,,,,,,,,
E02006559,,,,,,7,,,,,,,,
E02006560,,,,,,7,,,,,,,,
